detector,sample_index,chunk_index,drift_type,error_rate
DDM,33237,84,warning,0.02
DDM,33238,84,warning,0.02
DDM,33239,84,warning,0.02
DDM,33240,84,warning,0.02
DDM,33241,84,warning,0.02
DDM,33242,84,warning,0.02
DDM,33243,84,warning,0.02
DDM,33244,84,warning,0.02
DDM,33245,84,warning,0.02
DDM,33246,84,warning,0.02
DDM,33247,84,warning,0.02
DDM,33248,84,warning,0.02
DDM,33249,84,warning,0.01
DDM,33250,84,warning,0.01
DDM,33251,84,warning,0.01
DDM,33252,84,warning,0.01
DDM,33253,84,warning,0.01
DDM,33254,84,warning,0.01
DDM,33255,84,warning,0.01
DDM,33256,84,warning,0.01
DDM,33257,84,warning,0.01
DDM,33258,84,warning,0.01
DDM,33259,84,warning,0.01
DDM,33260,84,warning,0.01
DDM,33261,84,warning,0.01
DDM,33262,84,warning,0.01
DDM,33263,84,warning,0.01
DDM,33264,84,warning,0.01
DDM,33265,84,warning,0.01
DDM,33266,84,warning,0.01
DDM,33267,84,warning,0.01
DDM,33268,84,warning,0.01
DDM,33269,84,warning,0.01
DDM,33270,84,warning,0.01
DDM,33271,84,warning,0.01
DDM,33272,84,warning,0.01
DDM,33273,84,warning,0.01
DDM,33274,84,warning,0.01
DDM,33275,84,warning,0.01
DDM,33276,84,warning,0.01
DDM,33277,84,warning,0.01
DDM,33278,84,warning,0.01
DDM,33279,84,warning,0.01
DDM,33280,84,warning,0.01
DDM,33281,84,warning,0.01
DDM,33282,84,warning,0.01
DDM,33283,84,warning,0.01
DDM,33284,84,warning,0.01
DDM,33285,84,warning,0.01
DDM,33286,84,warning,0.01
DDM,33287,84,warning,0.01
DDM,33288,84,warning,0.01
DDM,33289,84,warning,0.01
DDM,33290,84,warning,0.01
DDM,33291,84,warning,0.01
DDM,33292,84,warning,0.0
DDM,33293,84,warning,0.0
DDM,33294,84,warning,0.0
DDM,33295,84,warning,0.0
DDM,33296,84,warning,0.0
DDM,33297,84,warning,0.0
DDM,33298,84,warning,0.0
DDM,33299,84,warning,0.0
DDM,33300,84,warning,0.0
DDM,33301,84,warning,0.0
DDM,33302,84,warning,0.0
DDM,33303,84,warning,0.0
DDM,33304,84,warning,0.0
DDM,33305,84,warning,0.0
DDM,33306,84,warning,0.0
DDM,33307,84,warning,0.0
DDM,33308,84,warning,0.0
DDM,33309,84,warning,0.0
DDM,33310,84,warning,0.0
DDM,33311,84,warning,0.0
DDM,33312,84,warning,0.0
DDM,33313,84,warning,0.0
DDM,33314,84,warning,0.0
DDM,33315,84,warning,0.0
DDM,33316,84,warning,0.0
DDM,33317,84,warning,0.0
DDM,33318,84,warning,0.0
DDM,33319,84,warning,0.0
DDM,33346,84,warning,0.01
DDM,33347,84,warning,0.02
DDM,33348,84,warning,0.02
DDM,33349,84,warning,0.02
DDM,33350,84,warning,0.02
DDM,33351,84,warning,0.02
DDM,33352,84,warning,0.02
DDM,33353,84,warning,0.02
DDM,33354,84,warning,0.02
DDM,33355,84,warning,0.02
DDM,33356,84,warning,0.02
DDM,33357,84,warning,0.02
DDM,33358,84,warning,0.02
DDM,33359,84,warning,0.02
DDM,33360,84,warning,0.02
DDM,33361,84,warning,0.02
DDM,33362,84,warning,0.02
DDM,33363,84,warning,0.02
DDM,33364,84,warning,0.02
DDM,33365,84,warning,0.02
DDM,33366,84,warning,0.02
DDM,33367,84,warning,0.02
DDM,33368,84,warning,0.02
DDM,33369,84,warning,0.02
DDM,33370,84,warning,0.02
DDM,33371,84,warning,0.02
DDM,33372,84,warning,0.02
DDM,33373,84,warning,0.02
DDM,33374,84,warning,0.02
DDM,33375,84,warning,0.02
DDM,33376,84,warning,0.02
DDM,33377,84,warning,0.02
DDM,33378,84,warning,0.02
DDM,33379,84,warning,0.02
DDM,33380,84,warning,0.02
DDM,33381,84,warning,0.03
DDM,33382,84,warning,0.03
DDM,33383,84,warning,0.03
DDM,33384,84,warning,0.03
DDM,33385,84,warning,0.03
DDM,33386,84,warning,0.03
DDM,33387,84,warning,0.04
DDM,33388,84,warning,0.04
DDM,33389,84,warning,0.04
DDM,33390,84,warning,0.04
DDM,33391,84,warning,0.04
DDM,33392,84,warning,0.04
DDM,33393,84,warning,0.04
DDM,33394,84,warning,0.04
DDM,33395,84,warning,0.04
DDM,33396,84,warning,0.04
DDM,33397,84,warning,0.04
DDM,33398,84,warning,0.04
DDM,33399,84,warning,0.04
DDM,33400,84,warning,0.04
DDM,33401,84,warning,0.04
DDM,33402,84,warning,0.04
DDM,33403,84,warning,0.04
DDM,33404,84,warning,0.04
DDM,33405,84,warning,0.04
DDM,33406,84,warning,0.04
DDM,33407,84,warning,0.04
DDM,33408,84,warning,0.04
DDM,33409,84,warning,0.04
DDM,33410,84,warning,0.04
DDM,33411,84,warning,0.04
DDM,33412,84,warning,0.04
DDM,33413,84,warning,0.04
DDM,33414,84,warning,0.04
DDM,33415,84,warning,0.04
DDM,33416,84,warning,0.04
DDM,33417,84,warning,0.04
DDM,33418,84,warning,0.04
DDM,33419,84,warning,0.04
DDM,33420,84,warning,0.04
DDM,33421,84,warning,0.04
DDM,33422,84,warning,0.04
DDM,33423,84,warning,0.04
DDM,33424,84,warning,0.04
DDM,33425,84,warning,0.04
DDM,33426,84,warning,0.04
DDM,33427,84,warning,0.04
DDM,33428,84,warning,0.04
DDM,33429,84,warning,0.04
DDM,33430,84,warning,0.04
DDM,33431,84,warning,0.04
DDM,33432,84,warning,0.04
DDM,33433,84,warning,0.04
DDM,33434,84,warning,0.04
DDM,33435,84,warning,0.04
DDM,33436,84,warning,0.04
DDM,33437,84,warning,0.04
DDM,33438,84,warning,0.04
DDM,33439,84,warning,0.04
DDM,33440,84,warning,0.04
DDM,33441,84,warning,0.04
DDM,33442,84,warning,0.04
DDM,33443,84,warning,0.04
DDM,33444,84,warning,0.04
DDM,33445,84,warning,0.04
DDM,33446,84,warning,0.03
DDM,33447,84,warning,0.02
DDM,33448,84,warning,0.02
DDM,33449,84,warning,0.02
DDM,33450,84,warning,0.02
DDM,33451,84,warning,0.02
DDM,33452,84,warning,0.02
DDM,33453,84,warning,0.02
DDM,33454,84,warning,0.02
DDM,33455,84,warning,0.02
DDM,33456,84,warning,0.02
DDM,33457,84,warning,0.02
DDM,33458,84,warning,0.02
DDM,33459,84,warning,0.02
DDM,33460,84,warning,0.02
DDM,33461,84,warning,0.02
DDM,33462,84,warning,0.02
DDM,33463,84,warning,0.02
DDM,33464,84,warning,0.02
DDM,33465,84,warning,0.02
DDM,33466,84,warning,0.02
DDM,33467,84,warning,0.02
DDM,33468,84,warning,0.02
DDM,33469,84,warning,0.02
DDM,33470,84,warning,0.02
DDM,33471,84,warning,0.02
DDM,33472,84,warning,0.02
DDM,33473,84,warning,0.02
DDM,33474,84,warning,0.02
DDM,33475,84,warning,0.02
DDM,33476,84,warning,0.02
DDM,33477,84,warning,0.02
DDM,33478,84,warning,0.02
DDM,33479,84,warning,0.02
DDM,33480,84,warning,0.02
DDM,33481,84,warning,0.01
DDM,33482,84,warning,0.01
DDM,33483,84,warning,0.01
DDM,33484,84,warning,0.01
DDM,33485,84,warning,0.01
DDM,33486,84,warning,0.01
DDM,33487,84,warning,0.0
DDM,33488,84,warning,0.0
DDM,33489,84,warning,0.0
DDM,33490,84,warning,0.0
DDM,33491,84,warning,0.0
DDM,33492,84,warning,0.0
DDM,33493,84,warning,0.0
DDM,33494,84,warning,0.0
DDM,33495,84,warning,0.0
DDM,33496,84,warning,0.0
DDM,33497,84,warning,0.0
DDM,33498,84,warning,0.0
DDM,33499,84,warning,0.0
DDM,33500,84,warning,0.0
DDM,33501,84,warning,0.0
DDM,33502,84,warning,0.0
DDM,33503,84,warning,0.0
DDM,33504,84,warning,0.0
DDM,33505,84,warning,0.0
DDM,33506,84,warning,0.0
DDM,33507,84,warning,0.0
DDM,33508,84,warning,0.0
DDM,33509,84,warning,0.0
DDM,33510,84,warning,0.0
DDM,33511,84,warning,0.0
DDM,33512,84,warning,0.0
DDM,33513,84,warning,0.0
DDM,33514,84,warning,0.0
DDM,33515,84,warning,0.0
DDM,33516,84,warning,0.0
DDM,33517,84,warning,0.0
DDM,33518,84,warning,0.0
DDM,33519,84,warning,0.0
DDM,33520,84,warning,0.0
DDM,33521,84,warning,0.0
DDM,33522,84,warning,0.0
DDM,33523,84,warning,0.0
DDM,33524,84,warning,0.0
DDM,33525,84,warning,0.0
DDM,33526,84,warning,0.0
DDM,33527,84,warning,0.0
DDM,33528,84,warning,0.0
DDM,33529,84,warning,0.0
DDM,33530,84,warning,0.0
DDM,33531,84,warning,0.0
DDM,33532,84,warning,0.0
DDM,33533,84,warning,0.0
DDM,33534,84,warning,0.0
DDM,33535,84,warning,0.0
DDM,33536,84,warning,0.0
DDM,33537,84,warning,0.0
DDM,33538,84,warning,0.0
DDM,33539,84,warning,0.0
DDM,33540,84,warning,0.0
DDM,33541,84,warning,0.0
DDM,33542,84,warning,0.0
DDM,33543,84,warning,0.0
DDM,33544,84,warning,0.0
DDM,33545,84,warning,0.0
DDM,33546,84,warning,0.0
DDM,33547,84,warning,0.0
DDM,33548,84,warning,0.0
DDM,33549,84,warning,0.0
DDM,33550,84,warning,0.0
DDM,33551,84,warning,0.0
DDM,33552,84,warning,0.0
DDM,33553,84,warning,0.0
DDM,33554,84,warning,0.0
DDM,33555,84,warning,0.0
DDM,33556,84,warning,0.0
DDM,33557,84,warning,0.0
DDM,33558,84,warning,0.0
DDM,33559,84,warning,0.0
DDM,33560,84,warning,0.0
DDM,33561,84,warning,0.0
DDM,33562,84,warning,0.0
DDM,33563,84,warning,0.0
DDM,33564,84,warning,0.0
